"max_ma","min_ma","stage_name","avg_ma"
56,47.8,"Ypresian",51.9
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
61.6,59.2,"Selandian-Thanetian",60.4
61.6,59.2,"Selandian-Thanetian",60.4
61.6,59.2,"Selandian-Thanetian",60.4
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
154.8,149.2,"Kimmeridgian",152
66,59.2,"Danian",62.6
66,59.2,"Danian",62.6
66,59.2,"Danian",62.6
154.8,146.3,"Kimmeridgian",150.55
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
149.2,146.3,"Tithonian",147.75
146.3,145,"Tithonian",145.65
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
154.8,149.2,"Kimmeridgian",152
47.8,41.2,"Lutetian",44.5
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
322,320.2,"Bashkirian",321.1
322,320.2,"Bashkirian",321.1
322,320.2,"Bashkirian",321.1
322,320.2,"Bashkirian",321.1
161.5,154.8,"Oxfordian",158.15
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
149.2,146.3,"Tithonian",147.75
154.8,149.2,"Kimmeridgian",152
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
152.2,146.3,"Kimmeridgian",149.25
152.2,146.3,"Kimmeridgian",149.25
152.2,146.3,"Kimmeridgian",149.25
152.2,146.3,"Kimmeridgian",149.25
152.2,146.3,"Kimmeridgian",149.25
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
161.5,145,"Kimmeridgian",153.25
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
170.9,168.2,"Bajocian",169.55
174.7,170.9,"Aalenian",172.8
154.8,149.2,"Kimmeridgian",152
305.9,303.7,"Kasimovian",304.8
305.9,303.7,"Kasimovian",304.8
358.9,298.9,"Serpukhovian",328.9
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
168.6,165.3,"Bathonian",166.95
161.5,154.8,"Oxfordian",158.15
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
387.7,382.7,"Givetian",385.2
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
266.9,254.14,"Capitanian",260.52
266.9,254.14,"Capitanian",260.52
283.5,273.01,"Kungurian",278.255
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
66,56,"Selandian-Thanetian",61
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
276.8,264.9,"Roadian",270.85
298.9,293.52,"Asselian",296.21
161.5,154.8,"Oxfordian",158.15
157.9,154.8,"Oxfordian",156.35
161.5,154.8,"Oxfordian",158.15
149.2,145,"Tithonian",147.1
149.2,145,"Tithonian",147.1
149.2,145,"Tithonian",147.1
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
201.4,145,"Aalenian",173.2
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,161.5,"Callovian",163.4
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
201.4,145,"Aalenian",173.2
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
201.4,145,"Aalenian",173.2
201.4,145,"Aalenian",173.2
165.3,161.5,"Callovian",163.4
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
201.4,145,"Aalenian",173.2
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
165.3,154.8,"Oxfordian",160.05
161.5,154.8,"Oxfordian",158.15
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
192.9,182.9,"Pliensbachian",187.9
170.9,168.6,"Bajocian",169.75
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
157.9,152.2,"Oxfordian",155.05
157.9,152.2,"Oxfordian",155.05
157.9,152.2,"Oxfordian",155.05
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
168.2,165.3,"Bathonian",166.75
154.8,152.2,"Kimmeridgian",153.5
161.5,154.8,"Oxfordian",158.15
139.8,132.6,"Valanginian",136.2
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
237,227,"Carnian",232
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,180.4,"Toarcian",182.3
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
184.2,182.9,"Toarcian",183.55
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
72.1,66,"Maastrichtian",69.05
72.1,61.6,"Maastrichtian",66.85
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
427.4,419.2,"Ludfordian",423.3
168.6,168.2,"Bajocian",168.4
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
201.4,199.5,"Hettangian",200.45
201.4,192.9,"Sinemurian",197.15
199.5,192.9,"Sinemurian",196.2
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,161.5,"Toarcian",181.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
15.98,13.82,"Middle Miocene",14.9
244.7,242,"Anisian",243.35
201.4,199.5,"Hettangian",200.45
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
13.82,12.8,"Middle Miocene",13.31
233.4,227,"Carnian",230.2
201.4,199.5,"Hettangian",200.45
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
184.2,174.7,"Toarcian",179.45
192.9,184.2,"Pliensbachian",188.55
184.2,174.7,"Toarcian",179.45
184.2,174.7,"Toarcian",179.45
184.2,174.7,"Toarcian",179.45
184.2,174.7,"Toarcian",179.45
184.2,174.7,"Toarcian",179.45
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
184.2,174.7,"Toarcian",179.45
192.9,174.7,"Toarcian",183.8
192.9,174.7,"Toarcian",183.8
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
244.7,242,"Anisian",243.35
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
244.7,242,"Anisian",243.35
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
244.7,242,"Anisian",243.35
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
182.9,180.4,"Toarcian",181.65
237,227,"Carnian",232
237,227,"Carnian",232
237,227,"Carnian",232
20.44,13.82,"Lower Miocene",17.13
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
7.246,5.333,"Upper Miocene",6.2895
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
237,233.4,"Carnian",235.2
170.9,168.2,"Bajocian",169.55
170.9,168.2,"Bajocian",169.55
7.246,5.333,"Upper Miocene",6.2895
7.246,5.333,"Upper Miocene",6.2895
7.246,5.333,"Upper Miocene",6.2895
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
13.82,11.63,"Middle Miocene",12.725
13.82,11.63,"Middle Miocene",12.725
13.82,11.63,"Middle Miocene",12.725
0.129,0.0117,"Pleistocene",0.07035
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
66,61.6,"Danian",63.8
66,61.6,"Danian",63.8
66,59.2,"Danian",62.6
61.6,59.2,"Selandian-Thanetian",60.4
157.9,154.8,"Oxfordian",156.35
170.9,168.2,"Bajocian",169.55
61.6,59.2,"Selandian-Thanetian",60.4
61.6,59.2,"Selandian-Thanetian",60.4
61.6,59.2,"Selandian-Thanetian",60.4
61.6,59.2,"Selandian-Thanetian",60.4
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
182.9,180.4,"Toarcian",181.65
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
174.7,170.9,"Aalenian",172.8
174.7,170.9,"Aalenian",172.8
192.9,184.2,"Pliensbachian",188.55
180.4,174.7,"Toarcian",177.55
180.4,174.7,"Toarcian",177.55
180.4,170.9,"Toarcian",175.65
180.4,170.9,"Toarcian",175.65
192.9,184.2,"Pliensbachian",188.55
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
149.2,146.3,"Tithonian",147.75
154.8,149.2,"Kimmeridgian",152
149.2,146.3,"Tithonian",147.75
161.5,154.8,"Oxfordian",158.15
149.2,146.3,"Tithonian",147.75
149.2,145,"Tithonian",147.1
149.2,146.3,"Tithonian",147.75
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
154.8,146.3,"Kimmeridgian",150.55
149.2,146.3,"Tithonian",147.75
154.8,149.2,"Kimmeridgian",152
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
174.7,170.9,"Aalenian",172.8
174.7,170.9,"Aalenian",172.8
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
152.2,149.2,"Kimmeridgian",150.7
170.9,168.2,"Bajocian",169.55
152.2,149.2,"Kimmeridgian",150.7
165.3,161.5,"Callovian",163.4
170.9,168.2,"Bajocian",169.55
170.9,168.2,"Bajocian",169.55
165.3,161.5,"Callovian",163.4
168.2,165.3,"Bathonian",166.75
184.2,174.7,"Toarcian",179.45
168.2,165.3,"Bathonian",166.75
168.2,161.5,"Callovian",164.85
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
157.9,154.8,"Oxfordian",156.35
157.9,154.8,"Oxfordian",156.35
154.8,149.2,"Kimmeridgian",152
152.2,149.2,"Kimmeridgian",150.7
170.9,168.2,"Bajocian",169.55
170.9,168.2,"Bajocian",169.55
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
83.6,72.1,"Campanian",77.85
407.6,393.3,"Emsian",400.45
407.6,393.3,"Emsian",400.45
407.6,393.3,"Emsian",400.45
407.6,393.3,"Emsian",400.45
407.6,387.7,"Emsian",397.65
407.6,387.7,"Emsian",397.65
407.6,387.7,"Emsian",397.65
407.6,387.7,"Emsian",397.65
407.6,387.7,"Emsian",397.65
201.4,174.7,"Pliensbachian",188.05
117.5,103.3,"Albian",110.4
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
13.82,12.8,"Middle Miocene",13.31
13.82,12.8,"Middle Miocene",13.31
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
37.71,33.9,"Priabonian",35.805
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
56,41.2,"Ypresian",48.6
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
170.9,165.3,"Bathonian",168.1
165.3,161.5,"Callovian",163.4
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
170.9,165.3,"Bathonian",168.1
161.5,154.8,"Oxfordian",158.15
170.9,165.3,"Bathonian",168.1
170.9,165.3,"Bathonian",168.1
170.9,165.3,"Bathonian",168.1
170.9,165.3,"Bathonian",168.1
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
2.58,0,"Pleistocene",1.29
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
192.9,182.9,"Pliensbachian",187.9
227,201.4,"Norian",214.2
227,201.4,"Norian",214.2
192.9,184.2,"Pliensbachian",188.55
170.9,168.6,"Bajocian",169.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
7.246,5.333,"Upper Miocene",6.2895
247.2,242,"Anisian",244.6
157.9,154.8,"Oxfordian",156.35
154.8,152.2,"Kimmeridgian",153.5
154.8,152.2,"Kimmeridgian",153.5
106.2,100.5,"Albian",103.35
106.2,100.5,"Albian",103.35
199.5,192.9,"Sinemurian",196.2
